id,case_id,event_type,occurred_at
6051,1283,docs_requested,2025-07-20T21:19:40.807141
6052,1283,docs_received,2025-07-31T10:10:09.524716
6053,1283,resolved,2025-08-01T10:10:09.524716
6054,1284,opened,2025-04-24T03:32:59
6055,1284,assigned,2025-04-24T05:12:10.899060
6056,1284,first_response,2025-04-24T08:34:10.714063
6057,1284,resolved,2025-04-29T18:01:02.141658
6058,1285,opened,2026-02-05T10:29:13
6059,1285,assigned,2026-02-05T11:46:54.242646
6060,1285,first_response,2026-02-05T20:22:44.259448
6061,1285,docs_requested,2026-02-05T22:22:44.259448
6062,1285,docs_received,2026-02-14T16:57:44.520785
6063,1285,resolved,2026-02-15T16:57:44.520785
6064,1286,opened,2025-08-19T07:47:08
6065,1286,assigned,2025-08-19T09:32:20.098365
6066,1286,first_response,2025-08-20T07:15:43.887997
6067,1286,docs_requested,2025-08-20T09:15:43.887997
6068,1286,docs_received,2025-08-30T22:56:58.388155
6069,1286,resolved,2025-08-31T22:56:58.388155
6070,1287,opened,2025-12-02T20:22:20
6071,1287,assigned,2025-12-02T23:24:05.517196
6072,1287,first_response,2025-12-03T18:21:41.537048
6073,1287,docs_requested,2025-12-03T20:21:41.537048
6074,1287,docs_received,2025-12-12T12:59:59.215149
6075,1287,resolved,2025-12-13T12:59:59.215149
6076,1288,opened,2025-06-05T05:28:26
6077,1288,assigned,2025-06-05T08:26:37.540603
6078,1288,first_response,2025-06-05T20:26:37.540603
6079,1289,opened,2025-04-17T02:13:29
6080,1289,assigned,2025-04-17T04:17:42.555493
6081,1289,first_response,2025-04-17T17:25:59.380425
6082,1289,resolved,2025-04-27T05:05:01.930949
6083,1290,opened,2025-04-17T09:26:32
6084,1290,assigned,2025-04-17T11:36:28.188732
6085,1290,first_response,2025-04-18T11:37:33.585059
6086,1290,docs_requested,2025-04-18T13:37:33.585059
6087,1290,docs_received,2025-04-27T21:59:58.878205
6088,1290,resolved,2025-04-28T21:59:58.878205
6089,1291,opened,2025-07-29T01:27:27
6090,1291,assigned,2025-07-29T05:10:20.384051
6091,1291,first_response,2025-07-29T17:10:20.384051
6092,1292,opened,2026-02-13T10:56:49
6093,1292,assigned,2026-02-13T14:02:40.766691
6094,1292,first_response,2026-02-14T04:25:13.300693
6095,1292,docs_requested,2026-02-14T06:25:13.300693
6096,1292,docs_received,2026-03-01T09:30:20.909818
6097,1292,resolved,2026-03-02T09:30:20.909818
6098,1293,opened,2026-01-02T16:42:31
6099,1293,assigned,2026-01-02T18:57:33.414487
6100,1293,first_response,2026-01-03T06:57:33.414487
6101,1294,opened,2026-01-18T04:40:22
6102,1294,assigned,2026-01-18T06:50:30.396612
6103,1294,first_response,2026-01-18T19:48:23.903334
6104,1294,docs_requested,2026-01-18T21:48:23.903334
6105,1294,docs_received,2026-01-27T01:45:45.552630
6106,1294,resolved,2026-01-28T01:45:45.552630
6107,1295,opened,2025-11-26T06:54:34
6108,1295,assigned,2025-11-26T10:20:06.549312
6109,1295,first_response,2025-11-27T07:25:46.018120
6110,1295,resolved,2025-12-02T09:01:28.011648
6111,1296,opened,2025-09-30T08:13:47
6112,1296,assigned,2025-09-30T09:40:06.381319
6113,1296,first_response,2025-09-30T15:58:35.783670
6114,1296,resolved,2025-10-02T04:06:46.158933
6115,1297,opened,2025-10-31T08:07:19
6116,1297,assigned,2025-10-31T11:45:59.958487
6117,1297,first_response,2025-11-01T06:18:24.151587
6118,1297,escalated,2025-11-02T11:14:23.583483
6119,1297,resolved,2025-11-09T18:53:51.916047
6120,1298,opened,2025-11-15T18:09:43
6121,1298,assigned,2025-11-15T18:52:25.930281
6122,1298,first_response,2025-11-15T21:49:00.774619
6123,1298,docs_requested,2025-11-15T23:49:00.774619
6124,1298,docs_received,2025-11-29T15:30:20.545858
6125,1298,escalated,2025-11-17T05:44:20.284966
6126,1298,resolved,2025-11-30T15:30:20.545858
6127,1299,opened,2025-05-30T01:21:18
6128,1299,assigned,2025-05-30T04:15:12.161162
6129,1299,first_response,2025-06-01T03:59:27.684658
6130,1299,resolved,2025-06-12T15:13:01.026200
6131,1299,reopened,2025-06-18T20:05:49.331012
6132,1300,opened,2025-05-06T02:26:36
6133,1300,assigned,2025-05-06T05:40:55.748802
6134,1300,first_response,2025-05-07T09:15:38.410226
6135,1300,resolved,2025-05-11T13:48:28.698429
6136,1301,opened,2025-11-29T22:47:41
6137,1301,assigned,2025-11-30T02:22:41.302689
6138,1301,first_response,2025-11-30T05:43:05.914653
6139,1301,resolved,2025-12-05T21:50:19.101119
6140,1302,opened,2026-02-19T12:23:11
6141,1302,assigned,2026-02-19T13:17:56.199102
6142,1302,first_response,2026-02-20T00:13:24.131921
6143,1302,resolved,2026-02-28T12:29:17.315423
6144,1303,opened,2025-10-23T06:45:41
6145,1303,assigned,2025-10-23T08:50:56.577743
6146,1303,first_response,2025-10-23T19:26:26.840843
6147,1303,resolved,2025-10-28T10:24:34.862773
6148,1304,opened,2025-08-22T01:43:39
6149,1304,assigned,2025-08-22T03:16:56.043090
6150,1304,first_response,2025-08-22T15:16:56.043090
6151,1305,opened,2025-07-08T10:55:15
6152,1305,assigned,2025-07-08T12:04:20.751702
6153,1305,first_response,2025-07-08T14:41:11.689031
6154,1305,docs_requested,2025-07-08T16:41:11.689031
6155,1305,docs_received,2025-07-16T04:14:35.190832
6156,1305,resolved,2025-07-17T04:14:35.190832
6157,1305,reopened,2025-07-27T13:56:57.592586
6158,1306,opened,2026-01-09T12:54:12
6159,1306,assigned,2026-01-09T14:11:29.148981
6160,1306,first_response,2026-01-10T02:11:29.148981
6161,1306,docs_requested,2026-01-10T04:11:29.148981
6162,1307,opened,2025-05-01T14:50:46
6163,1307,assigned,2025-05-01T15:44:36.378486
6164,1307,first_response,2025-05-03T00:30:54.427800
6165,1307,docs_requested,2025-05-03T02:30:54.427800
6166,1307,docs_received,2025-05-14T03:00:49.966923
6167,1307,resolved,2025-05-15T03:00:49.966923
6168,1308,opened,2025-04-10T00:47:21
6169,1308,assigned,2025-04-10T04:21:07.852590
6170,1308,first_response,2025-04-10T20:35:21.748556
6171,1308,resolved,2025-04-16T00:34:27.533956
6172,1308,reopened,2025-04-24T22:50:01.297022
6173,1309,opened,2025-06-12T16:37:07
6174,1309,assigned,2025-06-12T20:01:45.831444
6175,1309,first_response,2025-06-13T02:41:29.464854
6176,1309,docs_requested,2025-06-13T04:41:29.464854
6177,1309,docs_received,2025-06-17T13:16:05.394920
6178,1309,resolved,2025-06-18T13:16:05.394920
6179,1309,reopened,2025-06-30T12:38:47.029844
6180,1310,opened,2025-10-30T06:42:45
6181,1310,assigned,2025-10-30T07:37:30.595389
6182,1310,first_response,2025-10-30T19:37:30.595389
6183,1310,escalated,2025-11-02T17:35:48.363871
6184,1311,opened,2025-06-26T23:11:19
6185,1311,assigned,2025-06-27T00:23:58.683378
6186,1311,first_response,2025-06-27T14:54:44.793004
6187,1311,docs_requested,2025-06-27T16:54:44.793004
6188,1311,docs_received,2025-07-06T19:05:59.824320
6189,1311,resolved,2025-07-07T19:05:59.824320
6190,1312,opened,2026-01-04T20:03:28
6191,1312,assigned,2026-01-04T21:00:22.171337
6192,1312,first_response,2026-01-05T01:10:56.571313
6193,1312,docs_requested,2026-01-05T03:10:56.571313
6194,1312,docs_received,2026-01-19T22:31:33.084429
6195,1312,escalated,2026-01-06T03:53:22.685603
6196,1312,resolved,2026-01-20T22:31:33.084429
6197,1313,opened,2025-12-01T11:14:16
6198,1313,assigned,2025-12-01T14:51:14.488528
6199,1313,first_response,2025-12-03T15:58:15.235967
6200,1313,docs_requested,2025-12-03T17:58:15.235967
6201,1313,docs_received,2025-12-13T21:44:56.948489
6202,1313,resolved,2025-12-14T21:44:56.948489
6203,1314,opened,2025-11-19T00:19:02
6204,1314,assigned,2025-11-19T01:01:51.663703
6205,1314,first_response,2025-11-19T05:22:21.766168
6206,1314,escalated,2025-11-21T21:48:53.402035
6207,1314,resolved,2025-11-29T19:55:17.535434
6208,1315,opened,2026-02-11T10:50:07
6209,1315,assigned,2026-02-11T13:34:29.075439
6210,1315,first_response,2026-02-12T02:55:07.483598
6211,1315,docs_requested,2026-02-12T04:55:07.483598
6212,1315,docs_received,2026-02-19T11:39:06.827533
6213,1315,resolved,2026-02-20T11:39:06.827533
6214,1316,opened,2025-07-03T11:06:36
6215,1316,assigned,2025-07-03T14:12:15.737361
6216,1316,first_response,2025-07-03T19:28:00.926530
6217,1316,docs_requested,2025-07-03T21:28:00.926530
6218,1316,docs_received,2025-07-15T13:12:45.837489
6219,1316,resolved,2025-07-16T13:12:45.837489
6220,1317,opened,2025-05-27T02:25:38
6221,1317,assigned,2025-05-27T05:37:40.925721
6222,1317,first_response,2025-05-28T01:58:41.767752
6223,1317,docs_requested,2025-05-28T03:58:41.767752
6224,1317,docs_received,2025-06-05T15:09:10.620496
6225,1317,resolved,2025-06-06T15:09:10.620496
6226,1318,opened,2025-09-25T09:18:21
6227,1318,assigned,2025-09-25T10:08:21.465030
6228,1318,first_response,2025-09-25T19:53:02.660044
6229,1318,docs_requested,2025-09-25T21:53:02.660044
6230,1318,docs_received,2025-10-06T06:43:59.167283
6231,1318,resolved,2025-10-07T06:43:59.167283
6232,1319,opened,2025-12-23T17:56:32
6233,1319,assigned,2025-12-23T20:53:25.331316
6234,1319,first_response,2025-12-24T07:46:24.153464
6235,1319,resolved,2026-01-05T04:46:31.887398
6236,1320,opened,2025-11-14T06:16:23
6237,1320,assigned,2025-11-14T09:21:10.634148
6238,1320,first_response,2025-11-14T15:54:32.698556
6239,1320,resolved,2025-11-23T00:07:17.723402
6240,1321,opened,2025-03-29T12:09:20
6241,1321,assigned,2025-03-29T15:18:17.355272
6242,1321,first_response,2025-03-29T21:46:41.688164
6243,1321,docs_requested,2025-03-29T23:46:41.688164
6244,1321,docs_received,2025-04-08T11:27:04.154107
6245,1321,resolved,2025-04-09T11:27:04.154107
6246,1322,opened,2026-01-06T17:05:41
6247,1322,assigned,2026-01-06T20:49:18.932342
6248,1322,first_response,2026-01-07T10:27:59.916015
6249,1322,docs_requested,2026-01-07T12:27:59.916015
6250,1322,docs_received,2026-01-23T10:19:34.443572
6251,1322,resolved,2026-01-24T10:19:34.443572
6252,1323,opened,2025-08-05T04:14:55
6253,1323,assigned,2025-08-05T06:08:36.124163
6254,1323,first_response,2025-08-05T18:49:37.747592
6255,1323,resolved,2025-08-15T21:34:29.638686
6256,1324,opened,2025-09-18T07:58:52
6257,1324,assigned,2025-09-18T08:32:48.414503
6258,1324,first_response,2025-09-18T20:32:48.414503
6259,1324,escalated,2025-09-20T09:28:05.178962
6260,1325,opened,2025-11-11T02:53:34
6261,1325,assigned,2025-11-11T03:41:48.228071
6262,1325,first_response,2025-11-11T09:54:10.689155
6263,1325,docs_requested,2025-11-11T11:54:10.689155
6264,1325,docs_received,2025-11-26T18:41:53.521666
6265,1325,escalated,2025-11-14T03:19:36.647408
6266,1325,resolved,2025-11-27T18:41:53.521666
6267,1326,opened,2025-04-04T21:24:51
6268,1326,assigned,2025-04-04T22:18:08.305724
6269,1326,first_response,2025-04-05T15:23:49.761722
6270,1326,resolved,2025-04-15T03:00:50.535134
6271,1327,opened,2025-09-29T11:31:17
6272,1327,assigned,2025-09-29T14:01:29.780622
6273,1327,first_response,2025-09-30T02:01:29.780622
6274,1327,docs_requested,2025-09-30T04:01:29.780622
6275,1328,opened,2025-07-26T13:12:49
6276,1328,assigned,2025-07-26T15:57:49.717954
6277,1328,first_response,2025-07-27T05:19:14.729225
6278,1328,resolved,2025-08-04T23:17:49.707129
6279,1329,opened,2026-03-06T00:20:26
6280,1329,assigned,2026-03-06T02:26:59.060354
6281,1329,first_response,2026-03-07T02:05:13.451343
6282,1329,docs_requested,2026-03-07T04:05:13.451343
6283,1329,docs_received,2026-03-04T13:17:40.143946
6284,1329,escalated,2026-03-08T20:32:59.995934
6285,1329,resolved,2026-03-05T13:17:40.143946
6286,1330,opened,2025-08-05T13:07:41
6287,1330,assigned,2025-08-05T17:02:21.943396
6288,1330,first_response,2025-08-05T23:41:15.274223
6289,1330,resolved,2025-08-08T05:43:41.567110
6290,1331,opened,2026-02-05T14:54:08
6291,1331,assigned,2026-02-05T16:00:20.687606
6292,1331,first_response,2026-02-05T20:43:18.178805
6293,1331,docs_requested,2026-02-05T22:43:18.178805
6294,1331,docs_received,2026-02-16T06:17:12.495352
6295,1331,resolved,2026-02-17T06:17:12.495352
6296,1332,opened,2025-08-18T18:16:00
6297,1332,assigned,2025-08-18T21:29:59.400414
6298,1332,first_response,2025-08-19T13:20:47.851803
6299,1332,resolved,2025-08-24T21:26:47.354395
6300,1333,opened,2025-05-14T09:52:13
6301,1333,assigned,2025-05-14T12:19:41.590065
6302,1333,first_response,2025-05-14T21:27:33.168228
6303,1333,resolved,2025-05-17T09:14:57.900813
6304,1334,opened,2025-12-29T12:39:19
6305,1334,assigned,2025-12-29T16:12:56.401226
6306,1334,first_response,2025-12-30T01:14:58.491455
6307,1334,docs_requested,2025-12-30T03:14:58.491455
6308,1334,docs_received,2026-01-12T17:18:58.085831
6309,1334,resolved,2026-01-13T17:18:58.085831
6310,1335,opened,2026-01-01T11:52:32
6311,1335,assigned,2026-01-01T12:38:50.422452
6312,1335,first_response,2026-01-01T15:39:50.413691
6313,1335,resolved,2026-01-08T13:38:01.651861
6314,1336,opened,2025-04-03T12:59:01
6315,1336,assigned,2025-04-03T13:39:46.489663
6316,1336,first_response,2025-04-03T19:55:56.277701
6317,1336,resolved,2025-04-10T13:34:51.329309
6318,1337,opened,2026-03-01T14:35:48
6319,1337,assigned,2026-03-01T17:44:21.231369
6320,1337,first_response,2026-03-02T05:44:21.231369
6321,1338,opened,2026-01-08T20:15:01
6322,1338,assigned,2026-01-08T22:24:50.762126
6323,1338,first_response,2026-01-09T08:31:36.620481
6324,1338,resolved,2026-01-16T23:00:35.147463
6325,1339,opened,2025-12-10T01:43:07
6326,1339,assigned,2025-12-10T03:39:36.907855
6327,1339,first_response,2025-12-10T21:35:06.254526
6328,1339,resolved,2025-12-14T01:27:16.792994
6329,1339,reopened,2025-12-18T10:16:33.210246
6330,1340,opened,2025-08-16T15:38:28
6331,1340,assigned,2025-08-16T18:28:17.986001
6332,1340,first_response,2025-08-17T00:35:10.720067
6333,1340,escalated,2025-08-19T14:19:56.649224
6334,1340,resolved,2025-08-27T03:19:22.174936
6335,1341,opened,2025-11-12T01:46:28
6336,1341,assigned,2025-11-12T04:59:26.879187
6337,1341,first_response,2025-11-12T17:32:56.782013
6338,1341,resolved,2025-11-16T07:01:26.750633
6339,1342,opened,2025-10-03T02:50:44
6340,1342,assigned,2025-10-03T04:03:38.814186
6341,1342,first_response,2025-10-04T02:35:13.770822
6342,1342,resolved,2025-10-08T18:04:53.877661
6343,1343,opened,2025-04-09T18:42:56
6344,1343,assigned,2025-04-09T21:12:50.621446
6345,1343,first_response,2025-04-10T09:12:50.621446
6346,1344,opened,2025-05-26T05:28:20
6347,1344,assigned,2025-05-26T07:20:23.502383
6348,1344,first_response,2025-05-27T13:38:26.850488
6349,1344,resolved,2025-05-27T05:28:20
6350,1345,opened,2025-08-07T01:24:57
6351,1345,assigned,2025-08-07T04:51:12.248108
6352,1345,first_response,2025-08-07T12:34:25.896481
6353,1345,resolved,2025-08-10T22:54:24.427096
6354,1346,opened,2025-12-29T17:17:56
6355,1346,assigned,2025-12-29T20:22:48.975443
6356,1346,first_response,2025-12-30T19:46:37.453255
6357,1346,resolved,2026-01-02T05:04:35.289332
6358,1347,opened,2026-01-26T09:53:05
6359,1347,assigned,2026-01-26T13:44:11.280080
6360,1347,first_response,2026-01-26T15:50:01.803547
6361,1347,docs_requested,2026-01-26T17:50:01.803547
6362,1347,docs_received,2026-02-04T07:44:44.184115
6363,1347,resolved,2026-02-05T07:44:44.184115
6364,1348,opened,2025-07-06T18:31:25
6365,1348,assigned,2025-07-06T19:14:45.218463
6366,1348,first_response,2025-07-07T04:11:29.627088
6367,1348,escalated,2025-07-10T01:04:33.876800
6368,1348,resolved,2025-07-12T11:04:04.816575
6369,1349,opened,2025-12-16T19:14:22
6370,1349,assigned,2025-12-16T20:15:10.395882
6371,1349,first_response,2025-12-17T06:30:44.458107
6372,1349,resolved,2025-12-18T03:57:26.676374
6373,1350,opened,2025-06-11T06:15:03
6374,1350,assigned,2025-06-11T08:35:52.069616
6375,1350,first_response,2025-06-11T19:26:29.872605
6376,1350,resolved,2025-06-20T22:32:30.504199
6377,1351,opened,2026-03-02T09:41:23
6378,1351,assigned,2026-03-02T13:28:40.478073
6379,1351,first_response,2026-03-03T06:18:34.410491
6380,1351,resolved,2026-03-08T13:17:40.145945
6381,1352,opened,2025-04-22T08:36:27
6382,1352,assigned,2025-04-22T11:18:33.708803
6383,1352,first_response,2025-04-22T23:18:33.708803
6384,1353,opened,2025-07-06T10:19:36
6385,1353,assigned,2025-07-06T11:58:06.737138
6386,1353,first_response,2025-07-06T23:58:06.737138
6387,1354,opened,2025-12-20T22:58:08
6388,1354,assigned,2025-12-21T01:21:29.944921
6389,1354,first_response,2025-12-21T14:54:11.914483
6390,1354,resolved,2026-01-02T07:13:23.199501
6391,1355,opened,2025-04-30T14:26:27
6392,1355,assigned,2025-04-30T16:53:31.113289
6393,1355,first_response,2025-05-01T01:29:57.017477
6394,1355,resolved,2025-05-07T02:14:43.213745
6395,1356,opened,2025-07-20T23:03:37
6396,1356,assigned,2025-07-21T00:19:28.109590
6397,1356,first_response,2025-07-22T11:53:21.105627
6398,1356,resolved,2025-07-28T21:04:47.332022
6399,1357,opened,2025-09-25T04:24:02
6400,1357,assigned,2025-09-25T07:44:14.381309
6401,1357,first_response,2025-09-25T22:38:36.563305
6402,1357,resolved,2025-09-28T18:06:09.891571
6403,1358,opened,2025-12-13T05:33:21
6404,1358,assigned,2025-12-13T06:41:42.259091
6405,1358,first_response,2025-12-13T20:17:59.856877
6406,1358,resolved,2025-12-15T00:42:13.493949
6407,1358,reopened,2025-12-19T10:12:42.788537
6408,1359,opened,2025-05-12T03:44:31
6409,1359,assigned,2025-05-12T05:21:20.887966
6410,1359,first_response,2025-05-12T12:35:30.437857
6411,1359,resolved,2025-05-16T03:44:53.044025
6412,1360,opened,2026-02-10T12:46:20
6413,1360,assigned,2026-02-10T16:19:48.669891
6414,1360,first_response,2026-02-11T06:36:14.388569
6415,1360,resolved,2026-02-19T14:50:15.977861
6416,1361,opened,2026-02-15T13:31:07
6417,1361,assigned,2026-02-15T14:33:05.604024
6418,1361,first_response,2026-02-15T16:34:13.204043
6419,1361,escalated,2026-02-17T10:29:12.031926
6420,1361,resolved,2026-02-25T03:55:08.641419
6421,1362,opened,2025-07-16T10:03:48
6422,1362,assigned,2025-07-16T12:35:54.607993
6423,1362,first_response,2025-07-17T14:34:26.753424
6424,1362,resolved,2025-07-20T14:26:06.779055
6425,1363,opened,2025-09-27T18:12:34
6426,1363,assigned,2025-09-27T19:17:22.898128
6427,1363,first_response,2025-09-28T07:17:22.898128
6428,1364,opened,2025-12-09T22:52:05
6429,1364,assigned,2025-12-10T01:25:33.645088
6430,1364,first_response,2025-12-10T16:45:43.918699
6431,1364,escalated,2025-12-13T05:24:20.459608
6432,1364,resolved,2025-12-17T02:01:38.999460
6433,1365,opened,2025-09-01T02:17:06
6434,1365,assigned,2025-09-01T02:49:41.702034
6435,1365,first_response,2025-09-01T09:46:53.390870
6436,1365,resolved,2025-09-10T14:26:50.834685
6437,1366,opened,2025-07-26T04:07:56
6438,1366,assigned,2025-07-26T06:28:47.290487
6439,1366,first_response,2025-07-26T18:30:41.173963
6440,1366,resolved,2025-08-04T10:33:14.750063
6441,1367,opened,2025-03-29T20:15:51
6442,1367,assigned,2025-03-30T00:01:08.322709
6443,1367,first_response,2025-03-30T09:18:05.769854
6444,1367,docs_requested,2025-03-30T11:18:05.769854
6445,1367,docs_received,2025-04-06T14:36:27.360453
6446,1367,resolved,2025-04-07T14:36:27.360453
6447,1367,reopened,2025-04-16T03:24:26.659013
6448,1368,opened,2025-10-14T11:17:46
6449,1368,assigned,2025-10-14T12:33:29.362175
6450,1368,first_response,2025-10-15T00:33:29.362175
6451,1369,opened,2025-05-12T02:58:54
6452,1369,assigned,2025-05-12T04:02:27.088138
6453,1369,first_response,2025-05-12T08:57:58.839369
6454,1369,docs_requested,2025-05-12T10:57:58.839369
